Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,fix_quality,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1676920629.959953,2,69430,0,GPS1_Frame,42.33908,-71.08433866666667,4,20.399999618530273,0.7400000095367432,328295.90157322574,4689529.005046518,19:17:10,19,T
1676920630.982311,3,69431,0,GPS1_Frame,42.33907966666666,-71.08433933333333,4,20.399999618530273,0.7599999904632568,328295.8457448227,4689528.969378641,19:17:11,19,T
1676920631.97588,4,69432,0,GPS1_Frame,42.33907683333333,-71.08434416666667,4,20.399999618530273,0.7400000095367432,328295.43985473784,4689528.664518901,19:17:12,19,T
1676920632.9825952,5,69433,0,GPS1_Frame,42.33907083333333,-71.08435216666666,4,20.399999618530273,0.7400000095367432,328294.7644699088,4689528.014419711,19:17:13,19,T
1676920633.9530225,6,69434,0,GPS1_Frame,42.339063833333334,-71.08436133333333,2,20.299999237060547,0.7400000095367432,328293.9902510626,4689527.255634167,19:17:14,19,T
1676920634.9813316,7,69435,0,GPS1_Frame,42.33905516666667,-71.08437166666667,4,20.5,0.7400000095367432,328293.11538348976,4689526.314134047,19:17:15,19,T
1676920635.9528813,8,69436,0,GPS1_Frame,42.33904733333333,-71.08438133333334,4,20.5,0.7400000095367432,328292.29770512646,4689525.46382307,19:17:16,19,T
1676920636.9824748,9,69437,0,GPS1_Frame,42.339039666666665,-71.08439016666667,4,20.5,0.7400000095367432,328291.54913164815,4689524.630336389,19:17:17,19,T
1676920637.968776,10,69438,0,GPS1_Frame,42.33903266666667,-71.08439866666667,4,20.5,0.7400000095367432,328290.82983322954,4689523.870204892,19:17:18,19,T
1676920638.9854252,11,69439,0,GPS1_Frame,42.3390245,-71.08440883333333,4,20.5,0.7400000095367432,328289.9700561166,4689522.983889764,19:17:19,19,T
1676920639.9702823,12,69440,0,GPS1_Frame,42.3390165,-71.0844185,4,20.5,0.7400000095367432,328289.1519233255,4689522.11507207,19:17:20,19,T
1676920640.985292,13,69441,0,GPS1_Frame,42.339008166666666,-71.08442833333334,4,20.5,0.7400000095367432,328288.3191526984,4689521.209576919,19:17:21,19,T
1676920641.9673088,14,69442,0,GPS1_Frame,42.338999666666666,-71.08443833333334,4,20.399999618530273,0.7400000095367432,328287.4721978963,4689520.285911377,19:17:22,19,T
1676920642.9863982,15,69443,0,GPS1_Frame,42.338992,-71.08444833333333,4,20.399999618530273,0.7400000095367432,328286.62751125917,4689519.454781247,19:17:23,19,T
1676920643.973748,16,69444,0,GPS1_Frame,42.33898416666667,-71.08445783333333,4,20.5,0.7400000095367432,328285.82356162975,4689518.604134407,19:17:24,19,T
1676920644.9739988,17,69445,0,GPS1_Frame,42.338976,-71.0844675,4,20.5,0.7400000095367432,328285.00497415045,4689517.716810111,19:17:25,19,T
1676920645.9669228,18,69446,0,GPS1_Frame,42.33896766666667,-71.08447766666667,4,20.5,0.7400000095367432,328284.1447418853,4689516.811988597,19:17:26,19,T
1676920646.9856708,19,69447,0,GPS1_Frame,42.338959333333335,-71.08448683333333,4,20.5,0.7400000095367432,328283.36689120973,4689515.905147663,19:17:27,19,T
1676920647.963513,20,69448,0,GPS1_Frame,42.33895183333333,-71.08449633333333,4,20.600000381469727,0.7400000095367432,328282.56384816585,4689515.091515302,19:17:28,19,T
1676920648.9819531,21,69449,0,GPS1_Frame,42.338943666666665,-71.08450683333334,4,20.5,0.7400000095367432,328281.6766083584,4689514.205874317,19:17:29,19,T
1676920649.9679186,22,69450,0,GPS1_Frame,42.3389355,-71.08451666666667,4,20.5,0.7400000095367432,328280.8442895537,4689513.318887072,19:17:30,19,T
1676920650.9806914,23,69451,0,GPS1_Frame,42.338927166666664,-71.08452633333333,4,20.5,0.7400000095367432,328280.02524715615,4689512.413056264,19:17:31,19,T
1676920651.9642768,24,69452,0,GPS1_Frame,42.338919,-71.0845365,4,20.5,0.7599999904632568,328279.1654673171,4689511.526742393,19:17:32,19,T
1676920652.9844356,25,69453,0,GPS1_Frame,42.3389105,-71.08454633333334,4,20.5,0.7599999904632568,328278.3322404929,4689510.602741304,19:17:33,19,T
1676920653.962267,26,69454,0,GPS1_Frame,42.33890233333333,-71.08455666666667,4,20.5,0.7599999904632568,328277.4587299123,4689509.716764228,19:17:34,19,T
1676920654.9884775,27,69455,0,GPS1_Frame,42.338893666666664,-71.0845675,4,20.399999618530273,0.7599999904632568,328276.5426670625,4689508.776275868,19:17:35,19,T
1676920655.9732785,28,69456,0,GPS1_Frame,42.33888566666667,-71.08457783333333,4,20.5,0.7599999904632568,328275.66960974084,4689507.908806068,19:17:36,19,T
1676920656.9771166,29,69457,0,GPS1_Frame,42.33887716666667,-71.08458816666666,4,20.5,0.7699999809265137,328274.79519108706,4689506.985815182,19:17:37,19,T
1676920657.9664652,30,69458,0,GPS1_Frame,42.33886866666667,-71.08459783333333,4,20.600000381469727,0.7699999809265137,328273.97569348745,4689506.061477983,19:17:38,19,T
1676920658.9811046,31,69459,0,GPS1_Frame,42.33886066666667,-71.0846075,4,20.5,0.7599999904632568,328273.1575568051,4689505.192662063,19:17:39,19,T
1676920659.9647067,32,69460,0,GPS1_Frame,42.33885266666667,-71.0846175,4,20.5,0.7599999904632568,328272.3119592784,4689504.324519449,19:17:40,19,T
1676920660.9833736,33,69461,0,GPS1_Frame,42.338844333333334,-71.084627,4,20.5,0.7599999904632568,328271.5066450926,4689503.418352979,19:17:41,19,T
