Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,fix_quality,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1676923067.622957,34,71869,0,GPS1_Frame,42.33927666666666,-71.08715383333333,4,19.399999618530273,0.7699999809265137,328064.5195290991,4689556.532110582,19:57:49,19,T
1676923068.605281,35,71870,0,GPS1_Frame,42.33928733333333,-71.08716166666666,4,19.399999618530273,0.7200000286102295,328063.9032814312,4689557.73240275,19:57:50,19,T
1676923069.6262789,36,71871,0,GPS1_Frame,42.33929716666667,-71.08716916666667,4,19.5,0.7699999809265137,328063.3122230836,4689558.839485602,19:57:51,19,T
1676923070.5977998,37,71872,0,GPS1_Frame,42.339307166666664,-71.08717633333333,4,19.399999618530273,0.7699999809265137,328062.7490796608,4689559.964401537,19:57:52,19,T
1676923071.6219723,38,71873,0,GPS1_Frame,42.33931716666667,-71.08718333333333,4,19.399999618530273,0.8100000023841858,328062.19966665504,4689561.0889805,19:57:53,19,T
1676923072.604531,39,71874,0,GPS1_Frame,42.339327,-71.08719016666667,4,19.5,0.8100000023841858,328061.66352978244,4689562.1947154235,19:57:54,19,T
1676923073.6079774,40,71875,0,GPS1_Frame,42.33933733333333,-71.087198,4,19.399999618530273,0.7699999809265137,328061.0463746036,4689563.357993744,19:57:55,19,T
1676923074.6001065,41,71876,0,GPS1_Frame,42.33934633333333,-71.08720383333333,4,19.299999237060547,0.7699999809265137,328060.59034801857,4689564.369171277,19:57:56,19,T
1676923075.6116028,42,71877,0,GPS1_Frame,42.339354,-71.08720616666666,4,19.399999618530273,0.7699999809265137,328060.4190218755,4689565.225214739,19:57:57,19,T
1676923076.601826,43,71878,0,GPS1_Frame,42.339357166666666,-71.08720133333334,4,19.399999618530273,0.7699999809265137,328060.82582947833,4689565.567075256,19:57:58,19,T
1676923077.6265311,44,71879,0,GPS1_Frame,42.33936116666667,-71.08719133333334,4,19.399999618530273,0.7699999809265137,328061.660545107,4689565.99102337,19:57:59,19,T
1676923078.6031723,45,71880,0,GPS1_Frame,42.3393655,-71.0871805,4,19.399999618530273,0.7699999809265137,328062.56482025655,4689566.450300601,19:58:0,19,T
1676923079.6219513,46,71881,0,GPS1_Frame,42.3393695,-71.08716816666667,4,19.299999237060547,0.7900000214576721,328063.59175865585,4689566.869530627,19:58:1,19,T
1676923080.6052222,47,71882,0,GPS1_Frame,42.3393725,-71.08715616666667,4,19.299999237060547,0.7300000190734863,328064.5885108813,4689567.178392434,19:58:2,19,T
1676923081.6231153,48,71883,0,GPS1_Frame,42.339370333333335,-71.08715283333333,4,19.299999237060547,0.7900000214576721,328064.85720963706,4689566.931060193,19:58:3,19,T
1676923082.5980911,49,71884,0,GPS1_Frame,42.3393635,-71.0871475,4,19.299999237060547,0.6899999976158142,328065.27795146476,4689566.161485873,19:58:4,19,T
1676923083.6381066,50,71885,0,GPS1_Frame,42.3393545,-71.08714116666667,4,19.299999237060547,0.7900000214576721,328065.77516922087,4689565.149297615,19:58:5,19,T
1676923084.6125772,51,71886,0,GPS1_Frame,42.3393455,-71.08713433333334,4,19.399999618530273,0.7599999904632568,328066.31357778714,4689564.13609835,19:58:6,19,T
1676923085.6300092,52,71887,0,GPS1_Frame,42.33933616666667,-71.087127,4,19.399999618530273,0.8100000023841858,328066.8922686543,4689563.084873958,19:58:7,19,T
1676923086.6126215,53,71888,0,GPS1_Frame,42.33932683333333,-71.08712,4,19.399999618530273,0.7900000214576721,328067.4434992558,4689562.034323646,19:58:8,19,T
1676923087.6324694,54,71889,0,GPS1_Frame,42.33931716666667,-71.0871135,4,19.399999618530273,0.7900000214576721,328067.9526308386,4689560.947770282,19:58:9,19,T
1676923088.6092808,55,71890,0,GPS1_Frame,42.339308,-71.087107,4,19.399999618530273,0.6899999976158142,328068.46312536905,4689559.916738165,19:58:10,19,T
1676923089.626425,56,71891,0,GPS1_Frame,42.33929833333333,-71.08710016666667,4,19.399999618530273,0.7599999904632568,328068.99971774453,4689558.829510868,19:58:11,19,T
1676923090.6097684,57,71892,0,GPS1_Frame,42.33928866666667,-71.0870935,4,19.399999618530273,0.7599999904632568,328069.5225800668,4689557.742620631,19:58:12,19,T
1676923091.6212425,58,71893,0,GPS1_Frame,42.339279166666664,-71.08708666666666,4,19.299999237060547,0.7599999904632568,328070.05962704914,4689556.673900496,19:58:13,19,T
