Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,fix_quality,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1676921794.18646,197,70595,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:36:35,19,T
1676921795.1746962,198,70596,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:36:36,19,T
1676921796.1685543,199,70597,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:36:37,19,T
1676921797.162605,200,70598,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:36:38,19,T
1676921798.1961632,201,70599,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:36:39,19,T
1676921799.1660776,202,70600,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:36:40,19,T
1676921800.2007701,203,70601,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:36:41,19,T
1676921801.1794493,204,70602,0,GPS1_Frame,42.338196,-71.0864265,4,38.5,0.699999988079071,328121.49384705897,4689435.061813055,19:36:42,19,T
1676921802.1961918,205,70603,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:36:43,19,T
1676921803.1669178,206,70604,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:36:44,19,T
1676921804.1861448,207,70605,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:36:45,19,T
1676921805.1600797,208,70606,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:36:46,19,T
1676921806.2054944,209,70607,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:36:47,19,T
1676921807.1804109,210,70608,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:36:48,19,T
1676921808.1902542,211,70609,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:36:49,19,T
1676921809.171279,212,70610,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:36:50,19,T
1676921810.184006,213,70611,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:36:51,19,T
1676921811.1659582,214,70612,0,GPS1_Frame,42.338196,-71.0864265,4,38.5,0.8999999761581421,328121.49384705897,4689435.061813055,19:36:52,19,T
1676921812.1794958,215,70613,0,GPS1_Frame,42.338196,-71.0864265,4,38.5,0.8999999761581421,328121.49384705897,4689435.061813055,19:36:53,19,T
1676921813.1678834,216,70614,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.8999999761581421,328121.5075775271,4689435.061476156,19:36:54,19,T
1676921814.1691597,217,70615,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.7200000286102295,328121.5075775271,4689435.061476156,19:36:55,19,T
1676921815.1737096,218,70616,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.7200000286102295,328121.5075775271,4689435.061476156,19:36:56,19,T
1676921816.1798728,219,70617,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:36:57,19,T
1676921817.1734865,220,70618,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:36:58,19,T
1676921818.1931942,221,70619,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:36:59,19,T
