Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675105415.5454907,40,68615,0,GPS1_Frame,42.33942166666667,-71.09038,0.0,0.0,327799.1391972032,4689579.161967708,19:3:35,19,T
1675105416.2468433,41,68616,0,GPS1_Frame,42.339415,-71.090375,9.199999809265137,1.2999999523162842,327799.5329044721,4689578.411558691,19:3:36,19,T
1675105416.538413,42,68616,0,GPS1_Frame,42.339415,-71.090375,0.0,0.0,327799.5329044721,4689578.411558691,19:3:36,19,T
1675105417.2817123,43,68617,0,GPS1_Frame,42.33940833333333,-71.09036833333333,9.199999809265137,1.2999999523162842,327800.0639139072,4689577.657774322,19:3:37,19,T
1675105418.0196638,44,68617,0,GPS1_Frame,42.33940833333333,-71.09036833333333,0.0,0.0,327800.0639139072,4689577.657774322,19:3:37,19,T
1675105418.249447,45,68618,0,GPS1_Frame,42.3394,-71.09037,9.100000381469727,0.8999999761581421,327799.9038633023,4689576.7357961545,19:3:38,19,T
1675105418.5450213,46,68618,0,GPS1_Frame,42.3394,-71.09037,0.0,0.0,327799.9038633023,4689576.7357961545,19:3:38,19,T
1675105419.2794235,47,68619,0,GPS1_Frame,42.33935666666667,-71.09037,6.599999904632568,1.0,327799.78557101596,4689571.923957739,19:3:39,19,T
1675105419.5704021,48,68619,0,GPS1_Frame,42.33935666666667,-71.09037,0.0,0.0,327799.78557101596,4689571.923957739,19:3:39,19,T
1675105420.2775905,49,68620,0,GPS1_Frame,42.339346666666664,-71.09037,6.699999809265137,1.0,327799.7582728101,4689570.813533491,19:3:40,19,T
1675105420.5686514,50,68620,0,GPS1_Frame,42.339346666666664,-71.09037,0.0,0.0,327799.7582728101,4689570.813533491,19:3:40,19,T
1675105421.2502868,51,68621,0,GPS1_Frame,42.339315,-71.09037166666667,5.699999809265137,1.0,327799.5345262459,4689567.30056544,19:3:41,19,T
1675105421.5413156,52,68621,0,GPS1_Frame,42.339315,-71.09037166666667,0.0,0.0,327799.5345262459,4689567.30056544,19:3:41,19,T
1675105422.2515388,53,68622,0,GPS1_Frame,42.339288333333336,-71.09037166666667,5.400000095367432,0.8999999761581421,327799.4617310424,4689564.339434141,19:3:42,19,T
1675105422.9939182,54,68622,0,GPS1_Frame,42.339288333333336,-71.09037166666667,0.0,0.0,327799.4617310424,4689564.339434141,19:3:42,19,T
1675105423.2505834,55,68623,0,GPS1_Frame,42.33927333333333,-71.09037333333333,5.099999904632568,0.8999999761581421,327799.28348139,4689562.677173174,19:3:43,19,T
1675105423.546445,56,68623,0,GPS1_Frame,42.33927333333333,-71.09037333333333,0.0,0.0,327799.28348139,4689562.677173174,19:3:43,19,T
1675105424.2808185,57,68624,0,GPS1_Frame,42.339255,-71.09036833333333,4.800000190734863,0.8999999761581421,327799.64534191287,4689560.631269276,19:3:44,19,T
1675105424.5762234,58,68624,0,GPS1_Frame,42.339255,-71.09036833333333,0.0,0.0,327799.64534191287,4689560.631269276,19:3:44,19,T
